Category	Precision	Recall	F1-score	TP	FP	FN
HCC1954_ONT,0.4,Longphase_TO_v0_0_1,snv	0.3224308109154248	0.40309702395354463	0.3582795698924731	8330	17505	12335
HCC1954_ONT,0.4,DeepSomatic_TO_v1_8_0,snv	0.14692041045889673	0.6194047907089282	0.23750545056453934	12800	74322	7865
HCC1954_ONT,0.4,ClairS_TO_v0_3_0,snv	0.11686958685139401	0.3637067505443987	0.17689700621351911	7516	56795	13149
HCC1954_ONT,0.4,ClairS_TO_v0_3_0_pileup,snv	0.002700548499753542	0.44858456327123153	0.005368776136224441	9270	3423366	11395
HCC1954_ONT,0.4,ClairS_TO_v0_3_0_pileup_nonsomatic,snv	0.12592292909881664	0.4217275586740866	0.19393818011883304	8715	60494	11950
HCC1954_ONT,0.2,Longphase_TO_v0_0_1,snv	0.1773060554786443	0.16733607548995888	0.17217685719976103	3458	16045	17207
HCC1954_ONT,0.2,DeepSomatic_TO_v1_8_0,snv	0.08663366336633663	0.3472054197919187	0.13866743972556406	7175	75645	13490
HCC1954_ONT,0.2,ClairS_TO_v0_3_0,snv	0.048189349903120196	0.1396080329058795	0.07164764754821004	2885	56983	17780
HCC1954_ONT,0.2,ClairS_TO_v0_3_0_pileup,snv	0.0011581817392082561	0.1922574401161384	0.002302492986176349	3973	3426404	16692
HCC1954_ONT,0.2,ClairS_TO_v0_3_0_pileup_nonsomatic,snv	0.0569144808319106	0.1774497943382531	0.08618602738116223	3667	60763	16998
COLO829_ONT_PAO,1.0,Longphase_TO_ss_v0_0_1,snv	0.33188142259060344	0.18944166847708016	0.24120232350862095	7848	15799	33579
COLO829_ONT_PAO,0.8,Longphase_TO_ss_v0_0_1,snv	0.6158460901944559	0.718613464648659	0.6632726948655966	29770	18570	11657
COLO829_ONT_PAO,0.6,Longphase_TO_ss_v0_0_1,snv	0.6146069503809701	0.7983199362734449	0.6945199869798504	33072	20738	8355
COLO829_ONT_PAO,0.4,Longphase_TO_ss_v0_0_1,snv	0.5945454207897815	0.773022424988534	0.6721376849616958	32024	21839	9403
COLO829_ONT_PAO,0.2,Longphase_TO_ss_v0_0_1,snv	0.5240655186896263	0.6024090568952616	0.5605129875234427	24956	22664	16471
H1437_ONT,1.0,Longphase_TO_ss_v0_0_1,snv	0.6708803611738149	0.23181924546943658	0.344573051728469	17832	8748	59090
H1437_ONT,0.8,Longphase_TO_ss_v0_0_1,snv	0.768569427420767	0.5706169886378409	0.6549629939119017	43893	13217	33029
