Category	Precision	Recall	F1-score	TP	FP	FN
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.7471604804086734	0.6637458662225119	0.7029873831954901	27497	9305	13930
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.5994535745332615	0.349554638279383	0.44160161014881677	14481	9676	26946
H1437_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.761955331364285	0.5969683575570058	0.6694463072571946	45920	14346	31002
H1437_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.8407992328616999	0.5585398195574738	0.6712023808593902	42964	8135	33958
H1437_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.8003894839337877	0.5556797795169133	0.6559550665254823	42744	10660	34178
H1437_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.7749194847020934	0.5004810067340942	0.608173646545868	38498	11182	38424
H1437_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.6802352135190682	0.3097943371207197	0.4257105596941601	23830	11202	53092
H2009_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.9097531363820316	0.9167224957035915	0.9132245194051505	125888	12488	11436
H2009_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.9318509783232733	0.8746468206577146	0.9023431924212488	120110	8784	17214
H2009_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.9090084620631245	0.8831595351140369	0.8958975855331439	121279	12140	16045
H2009_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.8911035606840795	0.800224287087472	0.843222338601075	109890	13429	27434
H2009_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.8227112879049925	0.4156811627974717	0.5523056678986783	57083	12301	80241
HCC1395_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.6983737268152758	0.7282936598473901	0.7130199543333664	28729	12408	10718
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.7392148816851319	0.6850204071285523	0.7110865503539381	27022	9533	12425
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.6971836657985878	0.6583010114837631	0.6771846559052861	25968	11279	13479
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.653912726610185	0.5458970263898395	0.5950426925308795	21534	11397	17913
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.4943298264790272	0.2751540041067762	0.3535274574946257	10854	11103	28593
HCC1395_ONT_Dorado,1.0,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.7064070382375162	0.7348087307019545	0.7203280318091451	28986	12047	10461
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.8029404008438819	0.6174867543792938	0.6981069888081625	24358	5978	15089
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.764944826483288	0.6062818465282531	0.6764339857449937	23916	7349	15531
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.7306405875081801	0.5094684006388318	0.6003315758815885	20097	7409	19350
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.5894013993262504	0.23063857834562831	0.33154164313175305	9098	6338	30349
HCC1937_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.48376313276026744	0.7672789244461277	0.5933953284030168	12156	12972	3687
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.6334891235358606	0.6929874392476173	0.6619039006450834	10979	6352	4864
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.5574734972525948	0.6339708388562773	0.5932663910218547	10044	7973	5799
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.48342125094197436	0.485892823328915	0.4846538861082255	7698	8226	8145
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.301580294870663	0.21561572934418985	0.25145380934854616	3416	7911	12427
HCC1954_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.4447234563131801	0.6684732639729011	0.5341117791482205	13814	17248	6851
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.43405118245173085	0.7353980159690298	0.5458986655171795	15197	19815	5468
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.3706610849467992	0.6169852407452214	0.4631058968817536	12750	21648	7915
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.2763908000786318	0.40822646987660294	0.32961494129368785	8436	22086	12229
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.05946441132686613	0.17590128236148075	0.08888182507274371	3635	57494	17030
COLO829_ONT_PAO,1.0,Longphase_TO_v0_0_1_curr,snv	0.647064483229742	0.8116928573152775	0.7200890849519241	33626	18341	7801
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_curr,snv	0.8017948998577213	0.7073647621116663	0.7516255210003207	29304	7244	12123
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_curr,snv	0.7844477514061594	0.7507422695343616	0.7672250043170437	31101	8546	10326
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_curr,snv	0.749815639253817	0.662683756970092	0.7035622757560226	27453	9160	13974
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_curr,snv	0.6026191767110147	0.348782195186714	0.4418384196685218	14449	9528	26978
H1437_ONT,1.0,Longphase_TO_v0_0_1_curr,snv	0.7675084175084175	0.592678297496165	0.6688575578409941	45590	13810	31332
H1437_ONT,0.8,Longphase_TO_v0_0_1_curr,snv	0.8418989376298561	0.5583838173734432	0.6714397373768954	42952	8066	33970
H1437_ONT,0.6,Longphase_TO_v0_0_1_curr,snv	0.8021546950956286	0.555601778424898	0.6564926536662545	42738	10541	34184
H1437_ONT,0.4,Longphase_TO_v0_0_1_curr,snv	0.7763874873864783	0.500117001638023	0.6083559997469795	38470	11080	38452
H1437_ONT,0.2,Longphase_TO_v0_0_1_curr,snv	0.6825515087256784	0.30965133511869164	0.42602777703252576	23819	11078	53103
H2009_ONT,1.0,Longphase_TO_v0_0_1_curr,snv	0.909999854674398	0.9119746002155487	0.9109861572817936	125236	12386	12088
H2009_ONT,0.8,Longphase_TO_v0_0_1_curr,snv	0.9325629648049859	0.8738822055867874	0.9022694891487818	120005	8678	17319
H2009_ONT,0.6,Longphase_TO_v0_0_1_curr,snv	0.9095151283263188	0.8828172788441933	0.8959673634694051	121232	12061	16092
H2009_ONT,0.4,Longphase_TO_v0_0_1_curr,snv	0.8917889848671819	0.7999111590108066	0.8433550863723608	109847	13329	27477
H2009_ONT,0.2,Longphase_TO_v0_0_1_curr,snv	0.8240036991012339	0.4152660860446826	0.5522297002856729	57026	12180	80298
HCC1395_ONT,1.0,Longphase_TO_v0_0_1_curr,snv	0.6990807344371023	0.726797982102568	0.7126699644535036	28670	12341	10777
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_curr,snv	0.7400652716452294	0.684082439729257	0.7109735212751942	26985	9478	12462
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_curr,snv	0.6988149744142204	0.6577686516084873	0.6776708411141726	25947	11183	13500
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_curr,snv	0.6556188503366132	0.5455928207468248	0.595566870520519	21522	11305	17925
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_curr,snv	0.4949564106075129	0.274900499404264	0.3534780624551796	10844	11065	28603
HCC1395_ONT_Dorado,1.0,Longphase_TO_v0_0_1_curr,snv	0.7073768282823334	0.7319441275635663	0.7194508123193462	28873	11944	10574
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_curr,snv	0.8062404466006513	0.6150784597054275	0.6978041730777527	24263	5831	15184
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_curr,snv	0.768349364146924	0.6034679443303673	0.6759999432052137	23805	7177	15642
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_curr,snv	0.7340620644120021	0.5073136106674779	0.5999790133265377	20012	7250	19435
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_curr,snv	0.5961652500494169	0.22937105483306716	0.3312829525483304	9048	6129	30399
HCC1937_ONT,1.0,Longphase_TO_v0_0_1_curr,snv	0.487473358265975	0.7651328662500789	0.5955293539670843	12122	12745	3721
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_curr,snv	0.6356359839916478	0.6917250520734709	0.6624954660863257	10959	6282	4884
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_curr,snv	0.5591122016506803	0.6328346903995455	0.5936935603256847	10026	7906	5817
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_curr,snv	0.4869702719797597	0.48595594268762227	0.4864625785865479	7699	8111	8144
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_curr,snv	0.3039486585257153	0.21523701319194596	0.25201389402113666	3410	7809	12433
HCC1954_ONT,1.0,Longphase_TO_v0_0_1_curr,snv	0.449266862170088	0.6672150979917735	0.5369681627884335	13788	16902	6877
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_curr,snv	0.438682652029467	0.7348173239777401	0.5493849493487699	15185	19430	5480
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_curr,snv	0.37491549337174096	0.617227195741592	0.4664813663460483	12755	21266	7910
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_curr,snv	0.279808745891025	0.4077909508831357	0.3318892520971998	8427	21690	12238
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_curr,snv	0.14833770408594874	0.16970723445439148	0.15830455684203398	3507	20135	17158
COLO829_ONT_PAO,1.0,Longphase_TO_v0_0_1_deepvcf,snv	0.5874724502507427	0.4439616675115263	0.5057332196771799	18392	12915	23035
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_deepvcf,snv	0.5878061224489796	0.8343109566224925	0.6896943937262414	34563	24237	6864
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_deepvcf,snv	0.6601898660903793	0.8259106379897169	0.7338101723268956	34215	17611	7212
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_deepvcf,snv	0.6367680630621841	0.7877712602891834	0.704266384686765	32635	18616	8792
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_deepvcf,snv	0.5625367930081964	0.5997296449175659	0.5805381281179536	24845	19321	16582
H1437_ONT,1.0,Longphase_TO_v0_0_1_deepvcf,snv	0.7311568018728688	0.3735342294792127	0.49445878506281193	28733	10565	48189
H1437_ONT,0.8,Longphase_TO_v0_0_1_deepvcf,snv	0.6726179152093424	0.5975143652011128	0.6328456851743486	45962	22371	30960
H1437_ONT,0.6,Longphase_TO_v0_0_1_deepvcf,snv	0.7257227575982209	0.5854501963027482	0.648083122265715	45034	17020	31888
H1437_ONT,0.4,Longphase_TO_v0_0_1_deepvcf,snv	0.7112444229066056	0.553326746574452	0.6224253281175739	42563	17280	34359
H1437_ONT,0.2,Longphase_TO_v0_0_1_deepvcf,snv	0.6501446095542036	0.4237409323730532	0.5130768080467821	32595	17540	44327
H2009_ONT,1.0,Longphase_TO_v0_0_1_deepvcf,snv	0.8860637666886758	0.5765634557688386	0.698567590578831	79176	10181	58148
H2009_ONT,0.8,Longphase_TO_v0_0_1_deepvcf,snv	0.8837250967464526	0.897985785441729	0.8907983703190014	123315	16225	14009
H2009_ONT,0.6,Longphase_TO_v0_0_1_deepvcf,snv	0.8711566719826176	0.9109259852611342	0.8905975786442258	125092	18501	12232
H2009_ONT,0.4,Longphase_TO_v0_0_1_deepvcf,snv	0.8632003097351477	0.8767149223733652	0.869905129372322	120394	19080	16930
H2009_ONT,0.2,Longphase_TO_v0_0_1_deepvcf,snv	0.8082975390368387	0.5823963764527686	0.6769995217315855	79977	18968	57347
HCC1395_ONT,1.0,Longphase_TO_v0_0_1_deepvcf,snv	0.6730593607305936	0.6165487869799985	0.6435659283956497	24321	11814	15126
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_deepvcf,snv	0.580072666294019	0.7366086140897914	0.6490356157651973	29057	21035	10390
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_deepvcf,snv	0.6184500705716302	0.7109032372550511	0.6614617117382741	28043	17301	11404
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_deepvcf,snv	0.5983914333395142	0.6544730904758284	0.6251770774055285	25817	17327	13630
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_deepvcf,snv	0.5060982592762254	0.4481202626308718	0.47534789915966386	17677	17251	21770
HCC1395_ONT_Dorado,1.0,Longphase_TO_v0_0_1_deepvcf,snv	0.7234187336259399	0.5390016984815068	0.6177402016328191	21262	8129	18185
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_deepvcf,snv	0.6019333050213351	0.7545567470276574	0.6696589272858171	29765	19684	9682
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_deepvcf,snv	0.6669935041058953	0.6897862955357822	0.6781984496896887	27210	13585	12237
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_deepvcf,snv	0.6477915902101156	0.6354095368469085	0.641540824161761	25065	13628	14382
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_deepvcf,snv	0.5277642643686149	0.38502294217557737	0.4452326859655552	15188	13590	24259
HCC1937_ONT,1.0,Longphase_TO_v0_0_1_deepvcf,snv	0.5276576930634702	0.6779650318752761	0.5934418077847454	10741	9615	5102
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_deepvcf,snv	0.3703591910654995	0.7744745313387617	0.5010924386907071	12270	20860	3573
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_deepvcf,snv	0.41510764662212324	0.7058637884239096	0.5227777388214945	11183	15757	4660
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_deepvcf,snv	0.3584958217270195	0.5686423025942057	0.4397530080784907	9009	16121	6834
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_deepvcf,snv	0.21813351699709746	0.2798712365082371	0.24517555985623446	4434	15893	11409
HCC1954_ONT,1.0,Longphase_TO_v0_0_1_deepvcf,snv	0.2555765918376062	0.86881200096782	0.3949666717997228	17954	52295	2711
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_deepvcf,snv	0.2343094535711386	0.8378901524316477	0.3662108858644501	17315	56583	3350
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_deepvcf,snv	0.21400331934530636	0.7674812484877813	0.3346838862159196	15860	58251	4805
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_deepvcf,snv	0.25648283984544495	0.6006774739898378	0.3594740957400597	12413	35984	8252
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_deepvcf,snv	0.10334309787696674	0.33118799903218	0.1575306993819843	6844	59382	13821
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_diss2,snv	0.8297320152800863	0.6868467424626451	0.7515583729529847	28454	5839	12973
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_diss2,snv	0.8137099333544906	0.7427040336012746	0.7765872865634346	30768	7044	10659
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_diss2,snv	0.7809296850325878	0.6565524899220315	0.7133602601762483	27199	7630	14228
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_diss2,snv	0.6401643737716634	0.3459579501291428	0.44917339183577526	14332	8056	27095
H1437_ONT,0.8,Longphase_TO_v0_0_1_diss2,snv	0.8638992785169742	0.5494916928837004	0.6717256394568093	42268	6659	34654
H1437_ONT,0.6,Longphase_TO_v0_0_1_diss2,snv	0.8235762257851624	0.5515847221861107	0.6606820305200871	42429	9089	34493
H1437_ONT,0.4,Longphase_TO_v0_0_1_diss2,snv	0.7993840739111306	0.49604794467122537	0.6122016766274918	38157	9576	38765
H1437_ONT,0.2,Longphase_TO_v0_0_1_diss2,snv	0.7110587666847858	0.306102285431996	0.42796902831800504	23546	9568	53376
H2009_ONT,0.8,Longphase_TO_v0_0_1_diss2,snv	0.9406932046128396	0.8571553406542192	0.8969834598956765	117708	7421	19616
H2009_ONT,0.6,Longphase_TO_v0_0_1_diss2,snv	0.9177300072805303	0.8720252832716786	0.8942940677871168	119750	10735	17574
H2009_ONT,0.4,Longphase_TO_v0_0_1_diss2,snv	0.9001728177603483	0.788958958375812	0.8409046809633579	108343	12015	28981
H2009_ONT,0.2,Longphase_TO_v0_0_1_diss2,snv	0.838148037159125	0.40734321750021846	0.5482397679159479	55938	10802	81386
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_diss2,snv	0.760344680488013	0.6777701726367024	0.7166867712102934	26736	8427	12711
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_diss2,snv	0.7205348668416057	0.654320987654321	0.6858334772615553	25811	10011	13636
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_diss2,snv	0.6783705633758063	0.5412071893933632	0.6020756366507798	21349	10122	18098
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_diss2,snv	0.5218768271292146	0.27152888686085125	0.357205982891731	10711	9813	28736
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_diss2,snv	0.8248253072183401	0.6074479681598094	0.6996408654267278	23962	5089	15485
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_diss2,snv	0.7887869180710829	0.5991837148579107	0.6810349795424423	23636	6329	15811
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_diss2,snv	0.7570311009349361	0.502902628843765	0.6043380247364892	19838	6367	19609
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_diss2,snv	0.6270996640537514	0.22714021345095953	0.3334884153717317	8960	5328	30487
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_diss2,snv	0.6836812144212524	0.6822571482673736	0.6829684390105203	10809	5001	5034
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_diss2,snv	0.6076899603295697	0.6284794546487408	0.617909892019362	9957	6428	5886
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_diss2,snv	0.5340614716796191	0.4814744682194029	0.5064064263426941	7628	6655	8215
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_diss2,snv	0.34355828220858897	0.2120810452565802	0.26226437185341295	3360	6420	12483
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_diss2,snv	0.4940797263517958	0.7269295910960561	0.5883021010789324	15022	15382	5643
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_diss2,snv	0.42597463914744366	0.6112267118315993	0.5020569588806963	12631	17021	8034
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_diss2,snv	0.3224308109154248	0.40309702395354463	0.3582795698924731	8330	17505	12335
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_diss2,snv	0.1773060554786443	0.16733607548995888	0.17217685719976103	3458	16045	17207
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_diss3-add8,snv	0.8090798764342454	0.7080889275110436	0.7552231504962477	29334	6922	12093
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_diss3-add8,snv	0.7913358865751896	0.7531320153523064	0.7717614465579935	31200	8227	10227
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_diss3-add8,snv	0.7578730420445178	0.6657252516474763	0.7088168395080767	27579	8811	13848
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_diss3-add8,snv	0.613832122952204	0.3509305525381997	0.44656048901107337	14538	9146	26889
H1437_ONT,0.8,Longphase_TO_v0_0_1_diss3-add8,snv	0.8459918932745661	0.5589428251995527	0.6731431613226453	42995	7827	33927
H1437_ONT,0.6,Longphase_TO_v0_0_1_diss3-add8,snv	0.8060190590982711	0.5563817893450508	0.6583294877711121	42798	10300	34124
H1437_ONT,0.4,Longphase_TO_v0_0_1_diss3-add8,snv	0.7808593829136363	0.5010790151062114	0.6104384596501509	38544	10817	38378
H1437_ONT,0.2,Longphase_TO_v0_0_1_diss3-add8,snv	0.6882592261303633	0.3100933413067783	0.4275535719086925	23853	10804	53069
H2009_ONT,0.8,Longphase_TO_v0_0_1_diss3-add8,snv	0.9332049061264438	0.8748507180099618	0.9030861343827168	120138	8599	17186
H2009_ONT,0.6,Longphase_TO_v0_0_1_diss3-add8,snv	0.9097222742494961	0.8842372782616295	0.8967987562822884	121427	12050	15897
H2009_ONT,0.4,Longphase_TO_v0_0_1_diss3-add8,snv	0.8921660778530451	0.8017826454225044	0.8445630829651449	110104	13308	27220
H2009_ONT,0.2,Longphase_TO_v0_0_1_diss3-add8,snv	0.8270012981393337	0.4175235210159914	0.5548985260386927	57336	11994	79988
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_diss3-add8,snv	0.7419141914191419	0.683854285496996	0.7117020855593811	26976	9384	12471
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_diss3-add8,snv	0.6999865138233311	0.6578954039597434	0.6782885967434202	25952	11123	13495
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_diss3-add8,snv	0.6572091036670937	0.5460998301518493	0.5965247490481135	21542	11236	17905
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_diss3-add8,snv	0.4981653059352353	0.27533145739853476	0.3546506881745008	10861	10941	28586
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_diss3-add8,snv	0.8104390113916461	0.6168022916825107	0.7004851084656465	24331	5691	15116
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_diss3-add8,snv	0.7738179936614707	0.6065860521712678	0.6800721908795067	23928	6994	15519
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_diss3-add8,snv	0.7399573278399059	0.5099247091033539	0.6037730185649322	20115	7069	19332
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_diss3-add8,snv	0.6038909475913181	0.23134839151266257	0.3345369233307062	9126	5986	30321
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_diss3-add8,snv	0.6470276008492569	0.6924824843779587	0.6689838104820268	10971	5985	4872
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_diss3-add8,snv	0.5717703349282297	0.6335921227040333	0.6010958411928501	10038	7518	5805
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_diss3-add8,snv	0.4967804249839021	0.48696585242693935	0.49182418002741213	7715	7815	8128
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_diss3-add8,snv	0.3144377178499358	0.21637316164867765	0.2563469807440643	3428	7474	12415
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_diss3-add8,snv	0.45132402218070755	0.7365110089523349	0.5596822828565124	15220	18503	5445
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_diss3-add8,snv	0.3877612844592548	0.6194047907089282	0.4769445738239404	12800	20210	7865
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_diss3-add8,snv	0.2911836538130783	0.4096298088555529	0.3403972977320251	8465	20606	12200
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_diss3-add8,snv	0.1563621858795373	0.17072344543914833	0.16322753770704174	3528	19035	17137



